seed,episode,step,aif_action,rand_action,aif_reward,rand_reward,q_pi,G
0,3,47,4,4,-0.01,-0.01,"[0.00584695 0.006578   0.00522218 0.00654712 0.03098862 0.00585673
 0.00585554 0.00444236 0.00582024 0.02759247 0.00521112 0.00459229
 0.00500656 0.00521368 0.02456262 0.00386565 0.00357205 0.00386748
 0.00320999 0.01821981 0.18158499 0.16728279 0.14488686 0.18124197
 0.14293191]","[-19.16640567 -19.14174282 -19.19311054 -19.14240454 -18.75186469
 -19.16387509 -19.1639158  -19.22603342 -19.16497129 -18.77398187
 -19.18941512 -19.21620035 -19.19720086 -19.1893253  -18.79943462
 -19.18211431 -19.19825726 -19.18202877 -19.2227193  -18.79214556
 -18.36674481 -18.38343168 -18.41703273 -18.36683257 -18.42593993]"
0,3,48,1,1,-0.01,0.2,"[0.00928391 0.00929521 0.00926048 0.00929373 0.02611489 0.0065638
 0.00655417 0.00654605 0.00656316 0.01844084 0.00926151 0.00927915
 0.00927213 0.00928125 0.02607554 0.00655341 0.00656025 0.0065613
 0.00654521 0.01843393 0.16493649 0.16511152 0.16468788 0.1651234
 0.12440079]","[-19.02819381 -19.02803507 -19.02863086 -19.02804683 -18.76400874
 -19.0282762  -19.02847267 -19.02869777 -19.02828127 -18.76425187
 -19.02858013 -19.02829217 -19.02839201 -19.02826744 -18.76424207
 -19.02850992 -19.02836245 -19.02834707 -19.0287122  -18.76432089
 -18.34582366 -18.3456748  -18.34608214 -18.34566227 -18.41594799]"
0,3,49,1,0,-0.01,0.2,"[0.00573385 0.00595245 0.00570228 0.00593353 0.02794579 0.00570988
 0.00570984 0.00538187 0.00569267 0.02680834 0.0056803  0.00543826
 0.00557312 0.00568127 0.02667393 0.00400231 0.00390273 0.00400281
 0.00384962 0.01879328 0.17295025 0.16846084 0.16596855 0.17255944
 0.1358928 ]","[-18.87571018 -18.86864678 -18.87702016 -18.86913031 -18.47944809
 -18.87590166 -18.87590306 -18.88781873 -18.87639868 -18.48669139
 -18.87715875 -18.88558155 -18.88058723 -18.87713083 -18.48792135
 -18.8784624  -18.88310304 -18.87844271 -18.88592628 -18.489235
 -18.08183903 -18.08663835 -18.08989253 -18.08215881 -18.14140397]"
0,3,50,0,0,-0.01,-0.01,"[0.00569375 0.00569876 0.00569391 0.00569823 0.02713786 0.00569293
 0.00569302 0.00568567 0.00569248 0.02711012 0.00569339 0.00568715
 0.00569028 0.00569332 0.02711196 0.00402509 0.00402261 0.00402504
 0.00402164 0.01916746 0.17022509 0.17011628 0.17008396 0.17021088
 0.13442911]","[-18.96768325 -18.96757069 -18.96768243 -18.96757919 -18.57559571
 -18.96768758 -18.9676856  -18.96786602 -18.9676953  -18.57571268
 -18.96768252 -18.96782863 -18.96774873 -18.9676842  -18.57570934
 -18.96772187 -18.96779778 -18.96772345 -18.96783248 -18.57574878
 -18.17577009 -18.17584814 -18.17587973 -18.17577806 -18.23427073]"
0,3,51,0,1,-0.01,0.2,"[0.00577026 0.00577015 0.00575088 0.00576877 0.02764477 0.00407961
 0.00407513 0.00407053 0.00407877 0.01954536 0.00575571 0.00577089
 0.00575949 0.00577081 0.02764794 0.00407159 0.00407761 0.00407757
 0.00406708 0.0195356  0.17245687 0.17272609 0.17233147 0.17268337
 0.13671368]","[-19.04265529 -19.0426575  -19.04318768 -19.04268597 -18.64955475
 -19.04275851 -19.04290286 -19.04309581 -19.04278119 -18.64965585
 -19.04304753 -19.04265099 -19.04294028 -19.04265261 -18.64954956
 -19.0430176  -19.04280989 -19.042811   -19.04319819 -18.64970842
 -18.25110301 -18.2508874  -18.25123196 -18.25091478 -18.30893735]"
0,3,52,2,0,-0.01,-0.01,"[0.00576584 0.00576576 0.0057577  0.00576512 0.0277055  0.00407702
 0.0040749  0.00407332 0.00407663 0.01959073 0.00575976 0.00576675
 0.00576161 0.00576671 0.02771007 0.0040734  0.00407624 0.00407622
 0.00407178 0.01958691 0.17243947 0.17256601 0.17240483 0.1725461
 0.13674162]","[-18.99363381 -18.99363528 -18.99383328 -18.99364733 -18.59999963
 -18.99366964 -18.99373086 -18.99379113 -18.99367888 -18.60003433
 -18.99378206 -18.9936173  -18.99373418 -18.99361802 -18.59998237
 -18.99377276 -18.99368471 -18.99368521 -18.99383066 -18.60004992
 -18.20208627 -18.20199476 -18.2021192  -18.20200617 -18.25982791]"
0,3,53,2,3,-0.01,-0.01,"[0.0057426  0.00574617 0.00574291 0.00574619 0.02765655 0.00407362
 0.00405469 0.00407281 0.00407363 0.01960652 0.0057355  0.00577349
 0.00577278 0.00577268 0.02778362 0.0040564  0.00408122 0.00408067
 0.00408026 0.01964008 0.17167633 0.17272455 0.17266846 0.17270317
 0.1369351 ]","[-19.03089291 -19.03081465 -19.03088344 -19.0308143  -18.63688903
 -19.0304827  -19.03126326 -19.03049594 -19.03048246 -18.63655665
 -19.03122025 -19.03005888 -19.03009009 -19.03009236 -18.63617131
 -19.03121017 -19.03014009 -19.03017047 -19.03017077 -18.63624906
 -18.23962937 -18.23856318 -18.23860392 -18.23859221 -18.29630964]"
0,3,54,3,2,-0.01,-0.01,"[0.00575651 0.00575875 0.00575637 0.00575877 0.02774289 0.00407434
 0.00406896 0.00407345 0.00407435 0.01962777 0.00575461 0.00576469
 0.00576484 0.00576478 0.02777191 0.00406979 0.00407602 0.00407604
 0.00407545 0.01963639 0.17224132 0.17250535 0.17246876 0.17250746
 0.13683043]","[-18.09609271 -18.09604784 -18.09609511 -18.0960476  -17.70196132
 -18.09598259 -18.09616936 -18.09600349 -18.09598243 -17.70190145
 -18.0961591  -18.09589418 -18.09589543 -18.09589671 -17.70181005
 -18.09614877 -18.09591915 -18.09592247 -18.09593435 -17.70183589
 -17.30461965 -17.30438992 -17.30441331 -17.30439262 -17.36204159]"
0,3,55,1,0,-0.01,-0.01,"[0.00567885 0.00567974 0.00567976 0.0056636  0.02737846 0.00401599
 0.00401405 0.004016   0.00400606 0.01935851 0.00568539 0.0056884
 0.00566825 0.00568856 0.0274208  0.00566471 0.00566937 0.00566951
 0.00566956 0.02732892 0.16990698 0.16999715 0.1700017  0.16957815
 0.13487155]","[-19.23229301 -19.23228129 -19.23228098 -19.23272851 -18.83809095
 -19.23230637 -19.23236048 -19.23230597 -19.2326926  -18.83811634
 -19.23211383 -19.23204973 -19.23262922 -19.23204875 -18.83785973
 -19.23265475 -19.23254319 -19.23254231 -19.23254129 -18.83835411
 -18.44084326 -18.4407778  -18.44077618 -18.44116505 -18.49838722]"
0,3,56,2,0,-0.01,-0.01,"[0.00614638 0.00617607 0.00241996 0.00607543 0.02980689 0.00635171
 0.00635369 0.00243429 0.0062149  0.03065268 0.00214539 0.00211521
 0.00212653 0.00214542 0.01035174 0.01392704 0.01380986 0.01392475
 0.00429972 0.06719907 0.18367919 0.18336512 0.07188923 0.18066061
 0.14572911]","[-17.92856076 -17.92823818 -18.1580221  -17.93159793 -17.53382996
 -17.92078389 -17.92071593 -18.1559685  -17.92527315 -17.52638765
 -18.15025594 -18.15285914 -18.15182115 -18.15025352 -17.75589993
 -17.72537463 -17.7265026  -17.72541361 -18.01589665 -17.33101736
 -17.13795127 -17.13772723 -17.36801582 -17.14135859 -17.19556788]"
0,3,57,2,3,-0.01,-0.01,"[0.00129353 0.00135345 0.00127215 0.00135379 0.00652555 0.01541733
 0.00395384 0.01450364 0.01542081 0.07430992 0.00209054 0.00626635
 0.00667954 0.00667741 0.03218316 0.00143621 0.00423646 0.00442408
 0.00432903 0.02132382 0.0624024  0.18344605 0.18520413 0.19178855
 0.15210826]","[-18.7365829  -18.72726664 -18.74024014 -18.72722152 -18.33304004
 -18.16930726 -18.50743409 -18.18177038 -18.16926713 -17.77515381
 -18.68115293 -18.40801733 -18.39431672 -18.39438588 -18.00023852
 -18.69026192 -18.42156624 -18.41244405 -18.41626824 -18.01828711
 -17.89306331 -17.62517142 -17.62247091 -17.6158325  -17.67350201]"
0,3,58,3,0,-0.01,-0.01,"[0.00537034 0.00545944 0.00534402 0.00545993 0.02634251 0.00645529
 0.00518222 0.00634491 0.00645589 0.0311469  0.00495504 0.0057615
 0.00588826 0.00588748 0.02840708 0.00351018 0.00404492 0.00410127
 0.00407858 0.01978928 0.14981743 0.17262894 0.17348913 0.17511536
 0.13896409]","[-17.65390866 -17.6508157  -17.65489967 -17.65080132 -17.25645863
 -17.61235208 -17.66274378 -17.61542381 -17.61233723 -17.21799849
 -17.6712521  -17.63647318 -17.63226691 -17.63229201 -17.23793968
 -17.67129437 -17.63877138 -17.63619329 -17.63696267 -17.24183382
 -16.87816679 -16.84565903 -16.84449042 -16.84300195 -16.90056273]"
0,3,59,0,4,-0.01,-0.01,"[0.0055751  0.00559187 0.00559165 0.00544539 0.02698215 0.00568683
 0.0055706  0.00568666 0.00556948 0.0274408  0.00561907 0.00569089
 0.00556593 0.00570501 0.02752806 0.00544165 0.00554465 0.00557041
 0.0055706  0.02687909 0.16602102 0.1680459  0.16843754 0.16555397
 0.13368567]","[-19.12922433 -19.12878337 -19.12879006 -19.13398022 -18.73442524
 -19.12573291 -19.12969427 -19.12573787 -19.12968849 -18.73137064
 -19.12809521 -19.12562355 -19.1300778  -19.1252825  -18.73092456
 -19.13400025 -19.13020661 -19.12944718 -19.12944217 -18.73508404
 -18.33926325 -18.3369092  -18.33658317 -18.33983155 -18.39411879]"
0,3,60,4,4,-0.01,-0.01,"[1.49123447e-03 1.49098056e-03 2.59756320e-04 1.25635948e-03
 7.19382657e-03 5.66252806e-03 2.33398669e-03 1.95831871e-03
 5.05692032e-03 2.73230743e-02 2.28205277e-04 1.29688444e-03
 1.03458036e-03 1.29590581e-03 6.25326644e-03 1.58604787e-03
 3.68896561e-03 3.68744399e-03 1.37565239e-03 1.77922241e-02
 1.03802398e-01 2.61172067e-01 1.03065909e-01 2.32414799e-01
 2.07278665e-01]","[-17.62345818 -17.62349609 -18.0606221  -17.66299119 -17.229149
 -17.36568795 -17.58407087 -17.62888922 -17.39108506 -16.97132629
 -18.1334139  -17.70192075 -17.75307804 -17.70207323 -17.30770231
 -17.71713856 -17.50996691 -17.5100371  -17.75213058 -17.11568173
 -16.71513764 -16.48758083 -16.71731226 -16.51367465 -16.54509994]"
0,3,61,4,4,-0.01,-0.01,"[0.00902051 0.00912431 0.00850063 0.00902057 0.02597468 0.00920386
 0.00901682 0.0086582  0.00910694 0.02620103 0.0086141  0.008743
 0.00878145 0.00885404 0.02520534 0.00922618 0.00930586 0.00941525
 0.00870783 0.0268029  0.158671   0.15964901 0.15237257 0.1598473
 0.12197661]","[-19.01138033 -19.00938617 -19.02439096 -19.01140999 -18.7426115
 -19.00787315 -19.01171572 -19.02068958 -19.0097157  -18.74109948
 -19.02073948 -19.01764532 -19.01675748 -19.01537605 -18.74860081
 -19.00661453 -19.00487577 -19.00285971 -19.01959332 -18.73608527
 -18.33248816 -18.33127983 -18.34138341 -18.33107326 -18.39895251]"
0,3,62,2,2,-0.01,-0.01,"[0.00895164 0.00897709 0.00888867 0.00895145 0.02514459 0.00899034
 0.00895355 0.00891436 0.00896615 0.02518169 0.00889532 0.00891515
 0.00892294 0.00894307 0.02504932 0.00897194 0.00898297 0.00900997
 0.00891898 0.02523677 0.15913175 0.15926954 0.15846125 0.15931962
 0.12005189]","[-19.02553281 -19.02511131 -19.02687209 -19.02554139 -18.76173981
 -19.02488441 -19.02552705 -19.02636643 -19.02528345 -18.76151281
 -19.02663709 -19.02623344 -19.02607812 -19.02575417 -18.76238261
 -19.02512473 -19.02491044 -19.02446458 -19.02628226 -18.76109208
 -18.34297499 -18.34282917 -18.34377192 -18.34278052 -18.41313967]"
0,3,63,0,3,-0.01,-0.01,"[0.00571041 0.00571726 0.00571024 0.0057173  0.02677816 0.00572019
 0.0057103  0.00571346 0.00572023 0.02679178 0.00570753 0.00571007
 0.00571751 0.00571738 0.02677855 0.00403782 0.00403928 0.00404268
 0.0040406  0.01893483 0.17042424 0.17048608 0.1705077  0.17063412
 0.13393225]","[-19.03657048 -19.03640573 -19.03657185 -19.03640501 -18.64768027
 -19.03632824 -19.03657995 -19.03648514 -19.0363275  -18.64760353
 -19.03664691 -19.03657416 -19.03639284 -19.03639589 -18.64767185
 -19.036607   -19.03655025 -19.03643943 -19.03649901 -18.64771407
 -18.24427724 -18.24422017 -18.2441975  -18.24410652 -18.30388005]"
0,3,64,2,0,-0.01,-0.01,"[2.41695600e-03 2.41685621e-03 3.89347321e-04 2.25203837e-03
 1.15028836e-02 4.12549487e-03 2.07801340e-03 1.05846983e-03
 3.83678319e-03 1.96289304e-02 1.33823837e-04 4.97098572e-04
 4.51699018e-04 4.96315233e-04 2.36153093e-03 5.15585570e-03
 1.36909881e-02 1.36819314e-02 3.74349551e-03 6.51169109e-02
 1.08975161e-01 2.44842586e-01 6.93116355e-02 2.28708056e-01
 1.93127138e-01]","[-17.7593641  -17.75937231 -18.2148636  -17.77418186 -17.3675031
 -17.71538831 -17.88150865 -18.05413341 -17.73072773 -17.32358586
 -18.53206572 -18.21326782 -18.23357939 -18.21359706 -17.82178985
 -17.55548018 -17.31580925 -17.31593426 -17.63928474 -16.9240711
 -16.97111215 -16.77328722 -17.08722114 -16.78762434 -16.832021  ]"
0,3,65,3,1,-0.01,-0.01,"[0.00565076 0.00568723 0.00566122 0.00568735 0.02723606 0.00570683
 0.00564836 0.00568159 0.00570696 0.02732995 0.0056438  0.00566036
 0.00569668 0.00569652 0.02728046 0.00399637 0.00400692 0.00402515
 0.00401782 0.01927639 0.16931702 0.16976539 0.17009335 0.17055475
 0.1349727 ]","[-19.26163505 -19.26052994 -19.26126778 -19.26052698 -18.86750324
 -19.25990919 -19.26177581 -19.26061384 -19.2599062  -18.86688262
 -19.26191193 -19.26133978 -19.26024632 -19.26025023 -18.86722445
 -19.26180664 -19.26130146 -19.2605497  -19.2608005  -18.86752312
 -18.4697838  -18.46927714 -18.46891015 -18.46851228 -18.52659284]"
0,3,66,3,2,-0.01,-0.01,"[0.00561285 0.00562145 0.00562135 0.00552799 0.02700745 0.00562395
 0.00561248 0.00562385 0.00553288 0.02701951 0.0056569  0.0056591
 0.00554538 0.00566431 0.0272134  0.00554174 0.00554567 0.00555736
 0.00555745 0.02669956 0.16783603 0.16789305 0.16805597 0.16560641
 0.13316392]","[-19.26099234 -19.26079134 -19.26079462 -19.26397432 -18.8671853
 -19.26073532 -19.26101917 -19.26073856 -19.2638281  -18.86712901
 -19.2595122  -19.25945275 -19.26349776 -19.25936072 -18.86575434
 -19.26316301 -19.26304054 -19.2627262  -19.2627243  -18.86911987
 -18.46957263 -18.46952055 -18.46940917 -18.47218401 -18.52724719]"
0,3,67,0,2,0.2,-0.01,"[0.00623625 0.00626378 0.00626919 0.00414869 0.03015666 0.00627338
 0.00622948 0.00627881 0.00415813 0.03020296 0.00334804 0.00335371
 0.00253016 0.00336087 0.01618138 0.00520097 0.00521306 0.00526968
 0.00526987 0.02537053 0.18288157 0.18320335 0.1836351  0.12346323
 0.14550114]","[-18.88847085 -18.88801257 -18.88783099 -18.98551224 -18.49403898
 -18.88775527 -18.88872404 -18.88757312 -18.98506883 -18.49378069
 -18.94162609 -18.94130745 -19.00747303 -18.94121052 -18.54722768
 -18.9470264  -18.94655791 -18.94460175 -18.94459653 -18.55062724
 -18.10132721 -18.10099666 -18.10091419 -18.19484996 -18.15878007]"
0,3,68,0,1,0.2,-0.01,"[0.0060648  0.00606348 0.00590994 0.00512212 0.02922484 0.00419826
 0.00419328 0.00410176 0.00358828 0.02023482 0.00377593 0.00379447
 0.00306593 0.00379428 0.01828743 0.00599379 0.00606799 0.00606756
 0.00497437 0.02924434 0.17810183 0.17881735 0.17466924 0.15279155
 0.14185235]","[-18.75153728 -18.75157983 -18.75736437 -18.78970424 -18.35741072
 -18.75673967 -18.75658432 -18.76193317 -18.79218844 -18.36257108
 -18.77864796 -18.77802856 -18.82645059 -18.77803605 -18.38387084
 -18.75520883 -18.75314023 -18.75315111 -18.79859648 -18.35898277
 -17.96434013 -17.96400002 -17.96922606 -17.9994944  -18.02162217]"
0,3,69,1,1,-0.01,0.2,"[0.00586423 0.0058636  0.00582262 0.00550508 0.02827319 0.0041081
 0.00409046 0.00408294 0.00388917 0.01980875 0.00396253 0.00399047
 0.00370117 0.00399028 0.0192407  0.00574594 0.00582647 0.00582606
 0.00542255 0.02809261 0.17369579 0.174959   0.17384497 0.16557963
 0.13881368]","[-17.74137749 -17.74139652 -17.74281213 -17.75478589 -17.34715777
 -17.74398086 -17.74456286 -17.74518359 -17.75554573 -17.34973881
 -17.75100783 -17.74987009 -17.76590877 -17.7498773  -17.3556342
 -17.7446253  -17.74214213 -17.74215278 -17.75758822 -17.34791008
 -16.95241539 -16.95129038 -16.95253206 -16.96290916 -17.00888509]"
0,3,70,1,0,-0.01,-0.01,"[0.0056022  0.00583003 0.00582275 0.00579925 0.02811951 0.00560933
 0.0056095  0.0056037  0.00554737 0.02705473 0.00401542 0.00390665
 0.00398929 0.00401558 0.01936776 0.00573455 0.00553173 0.0057349
 0.0056969  0.02766046 0.17093677 0.16625237 0.17077933 0.17012885
 0.13565108]","[-17.08345853 -17.07532521 -17.07551271 -17.07615845 -16.68103353
 -17.08250125 -17.08249697 -17.08265535 -17.08451388 -16.6882123
 -17.08057239 -17.08603949 -17.08162785 -17.08056556 -16.68627709
 -17.07846499 -17.08570227 -17.07845416 -17.07955608 -16.68416447
 -16.28812781 -16.29363789 -16.28825881 -16.28887196 -16.34568752]"
0,3,71,4,2,-0.01,-0.01,"[0.00306303 0.00370409 0.00369782 0.00366126 0.01787339 0.00553471
 0.00553499 0.00552323 0.00541435 0.02670567 0.0042654  0.00325865
 0.00419304 0.00426299 0.02057011 0.00620475 0.00466233 0.00620074
 0.00609541 0.02991995 0.18265615 0.13946692 0.1821925  0.18046225
 0.14487626]","[-18.97764528 -18.93424011 -18.93450722 -18.936237   -18.53987541
 -18.93529316 -18.93528532 -18.93564964 -18.93954996 -18.54093635
 -18.90599756 -18.96853085 -18.90897108 -18.90611314 -18.51174986
 -18.89986462 -18.96622792 -18.89999723 -18.90308033 -18.50563631
 -18.11243891 -18.17504805 -18.11287234 -18.11447027 -18.17010609]"
0,3,72,2,3,-0.01,-0.01,"[0.00521024 0.00621495 0.00620323 0.00616473 0.01769675 0.00956997
 0.00831596 0.00954384 0.00938334 0.02724967 0.00660601 0.0058022
 0.00664462 0.00672171 0.0191394  0.00967698 0.00838078 0.00987326
 0.00974875 0.02811309 0.16763918 0.14722087 0.17024932 0.16929243
 0.12933872]","[-19.00078713 -18.9612585  -18.96155427 -18.96250694 -18.69443458
 -18.94418092 -18.97555375 -18.9446331  -18.94777505 -18.67735965
 -18.94835975 -18.97764536 -18.94635715 -18.94462292 -18.67780316
 -18.94058355 -18.97302049 -18.93621795 -18.93828549 -18.66939845
 -18.26500654 -18.29430723 -18.26157117 -18.26232632 -18.33020619]"
0,3,73,1,3,-0.01,-0.01,"[0.00394134 0.00400979 0.00400002 0.0040099  0.01907146 0.00569213
 0.00560907 0.00566274 0.00569223 0.02707298 0.00570892 0.00562031
 0.00571702 0.00571677 0.02719011 0.0057268  0.00565483 0.00573473
 0.00571233 0.02727572 0.1706155  0.16847976 0.17039486 0.170841
 0.13484967]","[-18.52948579 -18.52623898 -18.52658219 -18.5262348  -18.13449613
 -18.52525416 -18.52802328 -18.5260792  -18.52525152 -18.13351184
 -18.52477829 -18.52778629 -18.5245496  -18.52455611 -18.13281437
 -18.52448206 -18.5268957  -18.52427026 -18.5248492  -18.13252697
 -17.73310906 -17.73551508 -17.73326223 -17.73290559 -17.79150569]"
0,3,74,4,2,-0.01,-0.01,"[0.00410173 0.00431867 0.00409797 0.0014395  0.02070012 0.00687317
 0.00687533 0.00634737 0.00212533 0.03294271 0.01576241 0.01387684
 0.00417798 0.01575574 0.07551404 0.00146204 0.00127584 0.00146137
 0.00137707 0.00700321 0.19325091 0.17861017 0.18305691 0.06467658
 0.15291698]","[-16.71158212 -16.70112962 -16.71225412 -16.9724134  -16.30793085
 -16.66826413 -16.66819623 -16.68553678 -16.95813911 -16.27507553
 -16.44798934 -16.47584993 -16.77783528 -16.44807086 -16.05488681
 -16.99300599 -17.02317308 -16.99309283 -17.00553179 -16.59994078
 -15.8967076  -15.91336113 -15.90818257 -16.16694807 -15.95480421]"
0,3,75,3,2,-0.01,-0.01,"[0.00634221 0.00646011 0.00641197 0.00597669 0.01830912 0.00937054
 0.00926755 0.00924648 0.00846438 0.02655788 0.00980959 0.00958243
 0.00879742 0.00983887 0.02788547 0.00894358 0.00863727 0.00896722
 0.00888545 0.02541461 0.16446598 0.16178532 0.16352883 0.15238381
 0.12466721]","[-18.73622159 -18.73289411 -18.73417057 -18.74963035 -18.46702106
 -18.727025   -18.72890189 -18.7294265  -18.74911281 -18.46115123
 -18.71723174 -18.72176651 -18.74127773 -18.71674421 -18.45086847
 -18.73666024 -18.7437577  -18.73623297 -18.73777562 -18.47036063
 -18.04848853 -18.05159228 -18.04949445 -18.06500153 -18.11758617]"
0,3,76,3,1,-0.01,0.2,"[0.00406498 0.00408682 0.00408687 0.00407935 0.01934037 0.00578535
 0.00576183 0.00578545 0.00576589 0.02737866 0.00409122 0.00407383
 0.00408734 0.00409276 0.01936846 0.00578823 0.00575503 0.00579084
 0.005791   0.02740508 0.17304051 0.17229976 0.17311224 0.17277924
 0.13638888]","[-18.79758602 -18.79669968 -18.7966982  -18.79696174 -18.40592805
 -18.79645148 -18.79711227 -18.7964493  -18.79697321 -18.40567774
 -18.79653644 -18.79726176 -18.79666402 -18.79649123 -18.40571973
 -18.79634598 -18.79734438 -18.7962854  -18.79628164 -18.40550803
 -18.00427242 -18.00500282 -18.00422474 -18.00449117 -18.06320491]"
0,3,77,2,3,-0.01,0.2,"[0.00405376 0.00407717 0.00407724 0.00406684 0.01947714 0.00577584
 0.00574936 0.00577597 0.00574962 0.02759214 0.00408091 0.00406302
 0.00407504 0.0040827  0.01950367 0.00577397 0.00573769 0.00577695
 0.0057771  0.02759728 0.17286165 0.17209865 0.17295093 0.17248337
 0.13674199]","[-17.45823684 -17.45727545 -17.45727337 -17.4576593  -17.06470588
 -17.45688353 -17.45763991 -17.4568805  -17.45761898 -17.06431211
 -17.45714524 -17.45789935 -17.45735538 -17.45709003 -17.06451946
 -17.45690899 -17.45801837 -17.4568384  -17.45683491 -17.06426869
 -16.6650408  -16.66579921 -16.66497513 -16.6653779  -16.72323837]"
0,3,78,4,1,-0.01,0.2,"[0.00402952 0.00403397 0.00393758 0.00403387 0.01935473 0.00571816
 0.00571273 0.00556817 0.00571796 0.02743544 0.00561269 0.00559986
 0.00561379 0.0056137  0.02693416 0.00578746 0.00578433 0.00578873
 0.00558903 0.02777393 0.17080461 0.17068486 0.1667415  0.17083226
 0.13529697]","[-19.17672055 -19.17661429 -19.18141531 -19.17661897 -18.78324832
 -19.17612073 -19.17621405 -19.18139891 -19.17612699 -18.78275438
 -19.17934754 -19.17970444 -19.17932621 -19.1793281  -18.78596272
 -19.17365573 -19.17367779 -19.17363277 -19.18078864 -18.78026717
 -18.38482118 -18.38488467 -18.38961079 -18.38480538 -18.44273843]"
0,3,79,2,1,-0.01,0.2,"[0.0066567  0.00666352 0.00660213 0.00520004 0.01890585 0.0095968
 0.00958433 0.00947457 0.00740766 0.0272281  0.01139155 0.01136354
 0.00807069 0.01140129 0.03234825 0.00861676 0.0085588  0.00862406
 0.00855309 0.02446795 0.16763553 0.16763716 0.16618089 0.13088904
 0.1269417 ]","[-18.94571136 -18.94588095 -18.94758833 -19.00329733 -18.67978922
 -18.94209835 -18.94204262 -18.94448487 -19.00201679 -18.67600752
 -18.90609703 -18.90625285 -18.98713094 -18.90597911 -18.63988484
 -18.97404709 -18.97522344 -18.97393077 -18.97536168 -18.70784217
 -18.26388886 -18.26362833 -18.26552494 -18.32123414 -18.3331262 ]"
0,3,80,3,2,-0.01,0.2,"[0.0044662  0.00448903 0.00184732 0.004485   0.02125896 0.00656962
 0.00653513 0.00265017 0.00656261 0.0311125  0.00178135 0.00175646
 0.00178372 0.00178363 0.00844724 0.01160417 0.01156457 0.01161963
 0.00376414 0.0550284  0.19074061 0.19026654 0.0786086  0.19077788
 0.15049651]","[-18.82181411 -18.8214411  -19.03866492 -18.82164286 -18.43053059
 -18.81158152 -18.81210957 -19.03362292 -18.81182052 -18.4206689
 -19.01893652 -19.02161141 -19.01872409 -19.01873154 -18.62781068
 -18.62421627 -18.62438042 -18.62401563 -18.90206705 -18.23310323
 -18.02841564 -18.02844243 -18.24536864 -18.02846016 -18.08716518]"
0,3,81,4,4,-0.01,-0.01,"[0.00407426 0.0040822  0.00408226 0.00406817 0.01951369 0.00577896
 0.00576881 0.00577907 0.00575297 0.0276245  0.0040799  0.00407459
 0.0040706  0.00408062 0.01950618 0.00576378 0.00575135 0.00576492
 0.00576502 0.0275575  0.17278699 0.17255873 0.17282405 0.17221519
 0.13667571]","[-19.26264997 -19.26237342 -19.26237152 -19.26292845 -18.86968487
 -19.26217154 -19.26242286 -19.26216909 -19.26290983 -18.86948325
 -19.26249978 -19.26268939 -19.26285712 -19.26248049 -18.86979117
 -19.26256377 -19.26289872 -19.26254082 -19.26253867 -18.86985179
 -18.47045773 -18.47064934 -18.47043421 -18.47099794 -18.52864848]"
0,3,82,2,3,-0.01,0.2,"[0.00669972 0.00670154 0.00671877 0.00607684 0.01896144 0.00953893
 0.00953476 0.00956663 0.00861089 0.02698973 0.00646243 0.0064635
 0.00600739 0.00646411 0.01828981 0.00899754 0.00897371 0.00900089
 0.00895895 0.02546731 0.16834973 0.16837872 0.16882626 0.15269186
 0.12726856]","[-19.00501231 -19.0051334  -19.00453155 -19.02666429 -18.73961191
 -19.00377461 -19.00370739 -19.00308215 -19.02628257 -18.7382519
 -19.01300838 -19.01286917 -19.02873752 -19.01297925 -18.74745547
 -19.01579087 -19.0162046  -19.0157457  -19.01650974 -18.75022352
 -18.32320909 -18.32306142 -18.32257797 -18.34471272 -18.39276965]"
0,3,83,3,4,-0.01,-0.01,"[0.00403661 0.00403903 0.00400375 0.00403904 0.01908164 0.00571778
 0.00571464 0.00566196 0.00571778 0.02701261 0.00567584 0.00566976
 0.0056765  0.00567639 0.02681707 0.00574165 0.00573993 0.00574236
 0.00566983 0.0271287  0.17064593 0.17058361 0.16916557 0.1706622
 0.13437983]","[-19.25890425 -19.25884684 -19.26043211 -19.25884673 -18.86840655
 -19.25865191 -19.25870641 -19.26042564 -19.25865207 -18.86821127
 -19.25982605 -19.25997756 -19.25981376 -19.2598162  -18.86937538
 -19.25787397 -19.25789102 -19.25786148 -19.26023163 -18.8674208
 -18.46671215 -18.46674561 -18.46829102 -18.46670281 -18.5258075 ]"
0,3,84,1,3,-0.01,-0.01,"[0.00407177 0.00408219 0.00408225 0.00406856 0.01949071 0.00578072
 0.0057674  0.00578084 0.00575375 0.02760053 0.00408068 0.00407369
 0.00407176 0.0040816  0.01948798 0.00576669 0.0057504  0.00576822
 0.00576833 0.02754078 0.17282104 0.17251961 0.17286862 0.17227231
 0.13664957]","[-19.26267486 -19.26229531 -19.26229328 -19.26283025 -18.86982597
 -19.26202854 -19.26237324 -19.26202584 -19.26279565 -18.86955929
 -19.2623911  -19.26265153 -19.26273206 -19.26236562 -18.86989544
 -19.26239158 -19.26284599 -19.26235872 -19.26235624 -18.86988975
 -18.47029186 -18.47055684 -18.47026049 -18.47080807 -18.52856463]"
